PlayerVelocity,CurrentMood, Jumping, Sprinting, Health,Velocity,IsJumping,IsSprinting,Health,Mood
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
578.75,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
718.62,EAudioMood::Action,1.0,0.0,20.0,,,,,
577.5,EAudioMood::Action,0.0,0.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1269.08,EAudioMood::Action,1.0,1.0,20.0,,,,,
1206.72,EAudioMood::Action,1.0,1.0,20.0,,,,,
1201.15,EAudioMood::Action,1.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1261.32,EAudioMood::Action,1.0,1.0,20.0,,,,,
1202.54,EAudioMood::Action,1.0,1.0,20.0,,,,,
1206.6,EAudioMood::Action,1.0,1.0,20.0,,,,,
1268.7,EAudioMood::Action,1.0,1.0,20.0,,,,,
711.87,EAudioMood::Action,0.0,1.0,20.0,,,,,
1205.0,EAudioMood::Action,1.0,1.0,20.0,,,,,
1213.9,EAudioMood::Action,1.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1266.08,EAudioMood::Action,1.0,1.0,20.0,,,,,
1249.02,EAudioMood::Action,1.0,1.0,20.0,,,,,
876.22,EAudioMood::Action,0.0,1.0,20.0,,,,,
1229.13,EAudioMood::Action,1.0,1.0,20.0,,,,,
1240.39,EAudioMood::Action,1.0,1.0,20.0,,,,,
1200.82,EAudioMood::Action,1.0,1.0,20.0,,,,,
1202.54,EAudioMood::Action,1.0,1.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
608.72,EAudioMood::Action,1.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
700.93,EAudioMood::Action,1.0,0.0,20.0,,,,,
600.01,EAudioMood::Action,1.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
22.83,EAudioMood::Action,0.0,0.0,20.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
604.92,EAudioMood::Calm,1.0,0.0,100.0,,,,,
616.65,EAudioMood::Calm,1.0,0.0,100.0,,,,,
632.3,EAudioMood::Calm,1.0,0.0,100.0,,,,,
536.69,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
605.07,EAudioMood::Calm,1.0,0.0,100.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,100.0,,,,,
610.15,EAudioMood::Calm,1.0,0.0,100.0,,,,,
600.02,EAudioMood::Calm,1.0,0.0,100.0,,,,,
357.87,EAudioMood::Calm,1.0,0.0,100.0,,,,,
632.3,EAudioMood::Calm,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,100.0,,,,,
649.42,EAudioMood::Action,1.0,0.0,100.0,,,,,
529.11,EAudioMood::Action,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,100.0,,,,,
504.16,EAudioMood::Action,0.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1244.9,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1220.94,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1205.77,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1213.9,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1254.97,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1263.86,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1244.59,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.16,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1234.66,EAudioMood::Action,1.0,1.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,80.0,,,,,
250.71,EAudioMood::Action,1.0,0.0,80.0,,,,,
600.71,EAudioMood::Action,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,80.0,,,,,
608.52,EAudioMood::Action,1.0,0.0,80.0,,,,,
287.37,EAudioMood::Action,0.0,0.0,80.0,,,,,
627.68,EAudioMood::Action,1.0,0.0,80.0,,,,,
600.71,EAudioMood::Action,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,80.0,,,,,
692.86,EAudioMood::Action,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,80.0,,,,,
629.77,EAudioMood::Calm,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
601.72,EAudioMood::Calm,1.0,0.0,60.0,,,,,
666.12,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
728.41,EAudioMood::Calm,1.0,0.0,60.0,,,,,
697.28,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1263.5,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1045.65,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1258.83,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1201.15,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1215.16,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1266.45,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1216.47,EAudioMood::Tense,1.0,1.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
728.41,EAudioMood::Action,1.0,0.0,60.0,,,,,
606.18,EAudioMood::Action,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
666.63,EAudioMood::Calm,1.0,0.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1232.77,EAudioMood::Action,1.0,0.0,20.0,,,,,
635.31,EAudioMood::Action,1.0,0.0,20.0,,,,,
709.77,EAudioMood::Action,1.0,0.0,20.0,,,,,
733.07,EAudioMood::Action,1.0,0.0,20.0,,,,,
603.18,EAudioMood::Action,1.0,0.0,20.0,,,,,
602.29,EAudioMood::Action,1.0,0.0,20.0,,,,,
634.92,EAudioMood::Action,1.0,0.0,20.0,,,,,
666.12,EAudioMood::Action,1.0,0.0,20.0,,,,,
733.07,EAudioMood::Action,1.0,0.0,20.0,,,,,
728.41,EAudioMood::Action,1.0,0.0,20.0,,,,,
346.27,EAudioMood::Action,1.0,0.0,20.0,,,,,
709.77,EAudioMood::Action,1.0,0.0,20.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
643.78,EAudioMood::Calm,1.0,0.0,100.0,,,,,
620.93,EAudioMood::Calm,1.0,0.0,100.0,,,,,
613.33,EAudioMood::Calm,1.0,0.0,100.0,,,,,
603.94,EAudioMood::Calm,1.0,0.0,100.0,,,,,
620.62,EAudioMood::Calm,1.0,0.0,100.0,,,,,
649.42,EAudioMood::Calm,1.0,0.0,100.0,,,,,
180.49,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
634.92,EAudioMood::Calm,1.0,0.0,100.0,,,,,
692.86,EAudioMood::Calm,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
693.45,EAudioMood::Calm,1.0,0.0,80.0,,,,,
608.72,EAudioMood::Calm,1.0,0.0,80.0,,,,,
637.64,EAudioMood::Calm,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
204.79,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
706.05,EAudioMood::Calm,1.0,0.0,80.0,,,,,
669.7,EAudioMood::Calm,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
635.31,EAudioMood::Calm,1.0,0.0,80.0,,,,,
637.64,EAudioMood::Calm,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
604.92,EAudioMood::Calm,1.0,0.0,60.0,,,,,
718.62,EAudioMood::Calm,1.0,0.0,60.0,,,,,
516.34,EAudioMood::Calm,0.0,0.0,60.0,,,,,
616.92,EAudioMood::Calm,1.0,0.0,60.0,,,,,
627.34,EAudioMood::Calm,1.0,0.0,60.0,,,,,
692.86,EAudioMood::Calm,1.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
723.15,EAudioMood::Calm,1.0,0.0,60.0,,,,,
643.78,EAudioMood::Calm,1.0,0.0,60.0,,,,,
610.15,EAudioMood::Calm,1.0,0.0,60.0,,,,,
614.82,EAudioMood::Calm,1.0,0.0,60.0,,,,,
649.42,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
632.67,EAudioMood::Calm,1.0,0.0,60.0,,,,,
688.82,EAudioMood::Action,1.0,0.0,40.0,,,,,
685.41,EAudioMood::Action,1.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
662.61,EAudioMood::Action,1.0,0.0,40.0,,,,,
468.54,EAudioMood::Action,0.0,0.0,40.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
375.47,EAudioMood::Action,0.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
632.3,EAudioMood::Action,1.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
659.67,EAudioMood::Action,1.0,0.0,20.0,,,,,
629.77,EAudioMood::Action,1.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
659.67,EAudioMood::Action,1.0,0.0,20.0,,,,,
600.37,EAudioMood::Action,1.0,0.0,20.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
715.58,EAudioMood::Action,1.0,0.0,20.0,,,,,
601.64,EAudioMood::Action,1.0,0.0,20.0,,,,,
609.94,EAudioMood::Action,1.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
710.39,EAudioMood::Action,1.0,0.0,20.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
691.23,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1211.7,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1038.26,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.16,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1205.77,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1100.19,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1198.29,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
768.7,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1192.03,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1203.02,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1194.63,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1209.55,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1203.62,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1234.39,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1191.5,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1209.55,EAudioMood::Calm,1.0,0.0,60.0,,,,,
999.67,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1223.83,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1228.88,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1047.74,EAudioMood::Tense,0.0,1.0,60.0,,,,,
507.51,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
0.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
0.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
581.42,EAudioMood::Action,0.0,0.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1258.83,EAudioMood::Action,1.0,1.0,40.0,,,,,
236.32,EAudioMood::Action,1.0,1.0,40.0,,,,,
1200.58,EAudioMood::Action,1.0,1.0,20.0,,,,,
121.0,EAudioMood::Action,1.0,1.0,20.0,,,,,
1213.9,EAudioMood::Action,1.0,1.0,20.0,,,,,
1037.99,EAudioMood::Action,0.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,0.0,,,,,
1263.86,EAudioMood::Action,1.0,1.0,0.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1242.45,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1203.1,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1202.47,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.01,EAudioMood::Action,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Calm,0.0,1.0,80.0,,,,,
1200.35,EAudioMood::Action,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1093.31,EAudioMood::Tense,1.0,1.0,80.0,,,,,
362.81,EAudioMood::Tense,0.0,1.0,80.0,,,,,
52.5,EAudioMood::Calm,1.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
68.83,EAudioMood::Calm,1.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
323.2,EAudioMood::Calm,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
669.71,EAudioMood::Calm,1.0,0.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1253.65,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1215.34,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1099.05,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1253.99,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1195.25,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
1213.9,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1260.96,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1218.04,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1212.69,EAudioMood::Tense,1.0,1.0,60.0,,,,,
886.95,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1247.1,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1202.47,EAudioMood::Action,1.0,1.0,40.0,,,,,
1205.77,EAudioMood::Action,1.0,1.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1200.86,EAudioMood::Action,1.0,1.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1212.69,EAudioMood::Action,1.0,1.0,40.0,,,,,
996.97,EAudioMood::Action,0.0,1.0,40.0,,,,,
1210.6,EAudioMood::Action,1.0,1.0,40.0,,,,,
1173.21,EAudioMood::Action,0.0,1.0,40.0,,,,,
1150.26,EAudioMood::Action,0.0,1.0,20.0,,,,,
1218.04,EAudioMood::Action,1.0,1.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1251.31,EAudioMood::Action,1.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1200.18,EAudioMood::Action,1.0,1.0,20.0,,,,,
1271.77,EAudioMood::Action,1.0,1.0,20.0,,,,,
1227.14,EAudioMood::Action,1.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
816.22,EAudioMood::Action,0.0,1.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
602.4,EAudioMood::Action,1.0,0.0,20.0,,,,,
350.7,EAudioMood::Action,1.0,0.0,20.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1263.86,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1208.55,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.33,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1211.54,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1174.79,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1256.04,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1252.95,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1222.48,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1181.19,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1067.6,EAudioMood::Tense,1.0,1.0,100.0,,,,,
947.89,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1203.62,EAudioMood::Tense,1.0,1.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
208.84,EAudioMood::Calm,1.0,0.0,100.0,,,,,
68.83,EAudioMood::Calm,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
53.67,EAudioMood::Calm,1.0,0.0,100.0,,,,,
94.55,EAudioMood::Calm,1.0,0.0,100.0,,,,,
102.67,EAudioMood::Calm,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
217.01,EAudioMood::Calm,1.0,0.0,100.0,,,,,
192.51,EAudioMood::Calm,1.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1212.69,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1201.15,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1197.26,EAudioMood::Tense,1.0,1.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1211.7,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1213.9,EAudioMood::Tense,1.0,1.0,80.0,,,,,
